lr;epoch;iteration;global_iteration
2.1743081371334162e-05;10;58;2748
2.173482032218092e-05;10;59;2749
2.1726559273027675e-05;10;60;2750
2.1718298223874433e-05;10;61;2751
2.171003717472119e-05;10;62;2752
2.170177612556795e-05;10;63;2753
2.1693515076414707e-05;10;64;2754
2.1685254027261462e-05;10;65;2755
2.1676992978108224e-05;10;66;2756
2.166873192895498e-05;10;67;2757
2.166047087980174e-05;10;68;2758
2.1652209830648495e-05;10;69;2759
2.164394878149525e-05;10;70;2760
2.163568773234201e-05;10;71;2761
2.1627426683188766e-05;10;72;2762
2.1619165634035527e-05;10;73;2763
2.1610904584882282e-05;10;74;2764
2.1602643535729037e-05;10;75;2765
2.1594382486575798e-05;10;76;2766
2.1586121437422553e-05;10;77;2767
2.1577860388269315e-05;10;78;2768
2.156959933911607e-05;10;79;2769
2.1561338289962824e-05;10;80;2770
2.1553077240809586e-05;10;81;2771
2.154481619165634e-05;10;82;2772
2.1536555142503102e-05;10;83;2773
2.1528294093349857e-05;10;84;2774
2.1520033044196615e-05;10;85;2775
2.1511771995043373e-05;10;86;2776
2.1503510945890128e-05;10;87;2777
2.149524989673689e-05;10;88;2778
2.1486988847583644e-05;10;89;2779
2.1478727798430402e-05;10;90;2780
2.147046674927716e-05;10;91;2781
2.146220570012392e-05;10;92;2782
2.1453944650970677e-05;10;93;2783
2.1445683601817435e-05;10;94;2784
2.143742255266419e-05;10;95;2785
2.1429161503510948e-05;10;96;2786
2.1420900454357706e-05;10;97;2787
2.141263940520446e-05;10;98;2788
2.1404378356051222e-05;10;99;2789
2.1396117306897977e-05;10;100;2790
2.138785625774474e-05;10;101;2791
2.1379595208591493e-05;10;102;2792
2.1371334159438248e-05;10;103;2793
2.136307311028501e-05;10;104;2794
2.1354812061131764e-05;10;105;2795
2.1346551011978526e-05;10;106;2796
2.133828996282528e-05;10;107;2797
2.1330028913672035e-05;10;108;2798
2.1321767864518797e-05;10;109;2799
2.131350681536555e-05;10;110;2800
2.1305245766212313e-05;10;111;2801
2.1296984717059068e-05;10;112;2802
2.1288723667905823e-05;10;113;2803
2.1280462618752584e-05;10;114;2804
2.127220156959934e-05;10;115;2805
2.12639405204461e-05;10;116;2806
2.1255679471292855e-05;10;117;2807
2.1247418422139613e-05;10;118;2808
2.123915737298637e-05;10;119;2809
2.1230896323833126e-05;10;120;2810
2.1222635274679888e-05;10;121;2811
2.1214374225526642e-05;10;122;2812
2.12061131763734e-05;10;123;2813
2.119785212722016e-05;10;124;2814
2.1189591078066917e-05;10;125;2815
2.1181330028913675e-05;10;126;2816
2.1173068979760433e-05;10;127;2817
2.1164807930607188e-05;10;128;2818
2.1156546881453946e-05;10;129;2819
2.1148285832300704e-05;10;130;2820
2.1140024783147462e-05;10;131;2821
2.113176373399422e-05;10;132;2822
2.1123502684840975e-05;10;133;2823
2.1115241635687737e-05;10;134;2824
2.110698058653449e-05;10;135;2825
2.1098719537381246e-05;10;136;2826
2.1090458488228008e-05;10;137;2827
2.1082197439074763e-05;10;138;2828
2.1073936389921524e-05;10;139;2829
2.106567534076828e-05;10;140;2830
2.1057414291615034e-05;10;141;2831
2.1049153242461795e-05;10;142;2832
2.104089219330855e-05;10;143;2833
2.103263114415531e-05;10;144;2834
2.1024370095002066e-05;10;145;2835
2.101610904584882e-05;10;146;2836
2.1007847996695582e-05;10;147;2837
2.0999586947542337e-05;10;148;2838
2.09913258983891e-05;10;149;2839
2.0983064849235854e-05;10;150;2840
2.097480380008261e-05;10;151;2841
2.096654275092937e-05;10;152;2842
2.0958281701776128e-05;10;153;2843
2.0950020652622886e-05;10;154;2844
2.094175960346964e-05;10;155;2845
2.09334985543164e-05;10;156;2846
2.0925237505163157e-05;10;157;2847
2.0916976456009915e-05;10;158;2848
2.0908715406856673e-05;10;159;2849
2.090045435770343e-05;10;160;2850
2.0892193308550186e-05;10;161;2851
2.0883932259396948e-05;10;162;2852
2.0875671210243703e-05;10;163;2853
2.086741016109046e-05;10;164;2854
2.085914911193722e-05;10;165;2855
2.0850888062783974e-05;10;166;2856
2.0842627013630735e-05;10;167;2857
2.083436596447749e-05;10;168;2858
2.082610491532425e-05;10;169;2859
2.0817843866171006e-05;10;170;2860
2.080958281701776e-05;10;171;2861
2.0801321767864523e-05;10;172;2862
2.0793060718711277e-05;10;173;2863
2.0784799669558032e-05;10;174;2864
2.0776538620404794e-05;10;175;2865
2.076827757125155e-05;10;176;2866
2.076001652209831e-05;10;177;2867
2.0751755472945065e-05;10;178;2868
2.0743494423791823e-05;10;179;2869
2.073523337463858e-05;10;180;2870
2.0726972325485336e-05;10;181;2871
2.0718711276332097e-05;10;182;2872
2.0710450227178852e-05;10;183;2873
2.070218917802561e-05;10;184;2874
2.0693928128872368e-05;10;185;2875
2.0685667079719126e-05;10;186;2876
2.0677406030565885e-05;10;187;2877
2.0669144981412643e-05;10;188;2878
2.0660883932259397e-05;10;189;2879
2.0652622883106156e-05;10;190;2880
2.0644361833952914e-05;10;191;2881
2.0636100784799672e-05;10;192;2882
2.062783973564643e-05;10;193;2883
2.0619578686493185e-05;10;194;2884
2.0611317637339946e-05;10;195;2885
2.06030565881867e-05;10;196;2886
2.059479553903346e-05;10;197;2887
2.0586534489880217e-05;10;198;2888
2.0578273440726972e-05;10;199;2889
2.0570012391573734e-05;10;200;2890
2.056175134242049e-05;10;201;2891
2.055349029326725e-05;10;202;2892
2.0545229244114005e-05;10;203;2893
2.053696819496076e-05;10;204;2894
2.052870714580752e-05;10;205;2895
2.0520446096654276e-05;10;206;2896
2.0512185047501037e-05;10;207;2897
2.0503923998347792e-05;10;208;2898
2.0495662949194547e-05;10;209;2899
2.048740190004131e-05;10;210;2900
2.0479140850888063e-05;10;211;2901
2.047087980173482e-05;10;212;2902
2.046261875258158e-05;10;213;2903
2.0454357703428334e-05;10;214;2904
2.0446096654275096e-05;10;215;2905
2.043783560512185e-05;10;216;2906
2.042957455596861e-05;10;217;2907
2.0421313506815367e-05;10;218;2908
2.0413052457662125e-05;10;219;2909
2.0404791408508883e-05;10;220;2910
2.039653035935564e-05;10;221;2911
2.0388269310202396e-05;10;222;2912
2.0380008261049154e-05;10;223;2913
2.0371747211895912e-05;10;224;2914
2.036348616274267e-05;10;225;2915
2.035522511358943e-05;10;226;2916
2.0346964064436183e-05;10;227;2917
2.0338703015282945e-05;10;228;2918
2.03304419661297e-05;10;229;2919
2.032218091697646e-05;10;230;2920
2.0313919867823216e-05;10;231;2921
2.030565881866997e-05;10;232;2922
2.0297397769516732e-05;10;233;2923
2.0289136720363487e-05;10;234;2924
2.028087567121025e-05;10;235;2925
2.0272614622057003e-05;10;236;2926
2.0264353572903758e-05;10;237;2927
2.025609252375052e-05;10;238;2928
2.0247831474597274e-05;10;239;2929
2.0239570425444036e-05;10;240;2930
2.023130937629079e-05;10;241;2931
2.0223048327137545e-05;10;242;2932
2.0214787277984307e-05;10;243;2933
2.020652622883106e-05;10;244;2934
2.0198265179677823e-05;10;245;2935
2.0190004130524578e-05;10;246;2936
2.0181743081371336e-05;10;247;2937
2.0173482032218094e-05;10;248;2938
2.016522098306485e-05;10;249;2939
2.0156959933911607e-05;10;250;2940
2.0148698884758365e-05;10;251;2941
2.0140437835605123e-05;10;252;2942
2.013217678645188e-05;10;253;2943
2.012391573729864e-05;10;254;2944
2.0115654688145394e-05;10;255;2945
2.0107393638992156e-05;10;256;2946
2.009913258983891e-05;10;257;2947
2.009087154068567e-05;10;258;2948
2.0082610491532427e-05;10;259;2949
2.0074349442379182e-05;10;260;2950
2.0066088393225943e-05;10;261;2951
2.0057827344072698e-05;10;262;2952
2.004956629491946e-05;10;263;2953
2.0041305245766214e-05;10;264;2954
2.003304419661297e-05;10;265;2955
2.002478314745973e-05;10;266;2956
2.0016522098306485e-05;10;267;2957
2.0008261049153247e-05;10;268;2958
2e-05;10;269;2959
1.999173895084676e-05;11;1;2960
1.9983477901693518e-05;11;2;2961
1.9975216852540273e-05;11;3;2962
1.996695580338703e-05;11;4;2963
1.995869475423379e-05;11;5;2964
1.9950433705080547e-05;11;6;2965
1.9942172655927305e-05;11;7;2966
1.993391160677406e-05;11;8;2967
1.9925650557620818e-05;11;9;2968
1.9917389508467576e-05;11;10;2969
1.9909128459314334e-05;11;11;2970
1.9900867410161093e-05;11;12;2971
1.9892606361007847e-05;11;13;2972
1.9884345311854606e-05;11;14;2973
1.9876084262701364e-05;11;15;2974
1.9867823213548122e-05;11;16;2975
1.985956216439488e-05;11;17;2976
1.9851301115241638e-05;11;18;2977
1.9843040066088396e-05;11;19;2978
1.9834779016935154e-05;11;20;2979
1.9826517967781913e-05;11;21;2980
1.9818256918628667e-05;11;22;2981
1.9809995869475425e-05;11;23;2982
1.9801734820322184e-05;11;24;2983
1.9793473771168942e-05;11;25;2984
1.97852127220157e-05;11;26;2985
1.9776951672862455e-05;11;27;2986
1.9768690623709213e-05;11;28;2987
1.976042957455597e-05;11;29;2988
1.975216852540273e-05;11;30;2989
1.9743907476249484e-05;11;31;2990
1.9735646427096242e-05;11;32;2991
1.9727385377943e-05;11;33;2992
1.9719124328789758e-05;11;34;2993
1.9710863279636516e-05;11;35;2994
1.970260223048327e-05;11;36;2995
1.969434118133003e-05;11;37;2996
1.9686080132176787e-05;11;38;2997
1.9677819083023546e-05;11;39;2998
1.9669558033870304e-05;11;40;2999
1.966129698471706e-05;11;41;3000
1.9653035935563817e-05;11;42;3001
1.9644774886410575e-05;11;43;3002
1.9636513837257333e-05;11;44;3003
1.962825278810409e-05;11;45;3004
1.961999173895085e-05;11;46;3005
1.9611730689797604e-05;11;47;3006
1.9603469640644362e-05;11;48;3007
1.959520859149112e-05;11;49;3008
1.958694754233788e-05;11;50;3009
1.9578686493184637e-05;11;51;3010
1.9570425444031395e-05;11;52;3011
1.9562164394878153e-05;11;53;3012
1.955390334572491e-05;11;54;3013
1.9545642296571666e-05;11;55;3014
1.9537381247418424e-05;11;56;3015
1.9529120198265182e-05;11;57;3016
1.952085914911194e-05;11;58;3017
1.9512598099958698e-05;11;59;3018
1.9504337050805453e-05;11;60;3019
1.949607600165221e-05;11;61;3020
1.948781495249897e-05;11;62;3021
1.9479553903345727e-05;11;63;3022
1.9471292854192486e-05;11;64;3023
1.946303180503924e-05;11;65;3024
1.9454770755886e-05;11;66;3025
1.9446509706732757e-05;11;67;3026
1.9438248657579515e-05;11;68;3027
1.942998760842627e-05;11;69;3028
1.9421726559273028e-05;11;70;3029
1.9413465510119786e-05;11;71;3030
1.9405204460966544e-05;11;72;3031
1.9396943411813302e-05;11;73;3032
1.9388682362660057e-05;11;74;3033
1.9380421313506815e-05;11;75;3034
1.9372160264353573e-05;11;76;3035
1.936389921520033e-05;11;77;3036
1.935563816604709e-05;11;78;3037
1.9347377116893848e-05;11;79;3038
1.9339116067740606e-05;11;80;3039
1.933085501858736e-05;11;81;3040
1.932259396943412e-05;11;82;3041
1.9314332920280877e-05;11;83;3042
1.9306071871127635e-05;11;84;3043
1.9297810821974393e-05;11;85;3044
1.928954977282115e-05;11;86;3045
1.928128872366791e-05;11;87;3046
1.9273027674514664e-05;11;88;3047
1.9264766625361422e-05;11;89;3048
1.925650557620818e-05;11;90;3049
1.924824452705494e-05;11;91;3050
1.9239983477901697e-05;11;92;3051
1.923172242874845e-05;11;93;3052
1.922346137959521e-05;11;94;3053
1.9215200330441968e-05;11;95;3054
1.9206939281288726e-05;11;96;3055
1.9198678232135484e-05;11;97;3056
1.919041718298224e-05;11;98;3057
1.9182156133828997e-05;11;99;3058
1.9173895084675755e-05;11;100;3059
1.9165634035522513e-05;11;101;3060
1.915737298636927e-05;11;102;3061
1.9149111937216026e-05;11;103;3062
1.9140850888062784e-05;11;104;3063
1.9132589838909542e-05;11;105;3064
1.91243287897563e-05;11;106;3065
1.911606774060306e-05;11;107;3066
1.9107806691449814e-05;11;108;3067
1.909954564229657e-05;11;109;3068
1.909128459314333e-05;11;110;3069
1.9083023543990088e-05;11;111;3070
1.9074762494836846e-05;11;112;3071
1.9066501445683604e-05;11;113;3072
1.9058240396530362e-05;11;114;3073
1.904997934737712e-05;11;115;3074
1.9041718298223875e-05;11;116;3075
1.9033457249070633e-05;11;117;3076
1.902519619991739e-05;11;118;3077
1.901693515076415e-05;11;119;3078
1.9008674101610908e-05;11;120;3079
1.9000413052457666e-05;11;121;3080
1.899215200330442e-05;11;122;3081
1.898389095415118e-05;11;123;3082
1.8975629904997937e-05;11;124;3083
1.8967368855844695e-05;11;125;3084
1.8959107806691453e-05;11;126;3085
1.8950846757538208e-05;11;127;3086
1.8942585708384966e-05;11;128;3087
1.8934324659231724e-05;11;129;3088
1.8926063610078483e-05;11;130;3089
1.8917802560925237e-05;11;131;3090
1.8909541511771995e-05;11;132;3091
1.8901280462618754e-05;11;133;3092
1.8893019413465512e-05;11;134;3093
1.888475836431227e-05;11;135;3094
1.8876497315159025e-05;11;136;3095
1.8868236266005783e-05;11;137;3096
1.885997521685254e-05;11;138;3097
1.88517141676993e-05;11;139;3098
1.8843453118546057e-05;11;140;3099
1.8835192069392812e-05;11;141;3100
1.882693102023957e-05;11;142;3101
1.8818669971086328e-05;11;143;3102
1.8810408921933086e-05;11;144;3103
1.8802147872779845e-05;11;145;3104
1.8793886823626603e-05;11;146;3105
1.878562577447336e-05;11;147;3106
1.877736472532012e-05;11;148;3107
1.8769103676166877e-05;11;149;3108
1.8760842627013632e-05;11;150;3109
1.875258157786039e-05;11;151;3110
1.8744320528707148e-05;11;152;3111
1.8736059479553906e-05;11;153;3112
1.8727798430400664e-05;11;154;3113
1.871953738124742e-05;11;155;3114
1.8711276332094177e-05;11;156;3115
1.8703015282940936e-05;11;157;3116
1.8694754233787694e-05;11;158;3117
1.8686493184634452e-05;11;159;3118
1.8678232135481207e-05;11;160;3119
1.8669971086327965e-05;11;161;3120
1.8661710037174723e-05;11;162;3121
1.865344898802148e-05;11;163;3122
1.864518793886824e-05;11;164;3123
1.8636926889714994e-05;11;165;3124
1.8628665840561752e-05;11;166;3125
1.862040479140851e-05;11;167;3126
1.861214374225527e-05;11;168;3127
1.8603882693102023e-05;11;169;3128
1.859562164394878e-05;11;170;3129
1.858736059479554e-05;11;171;3130
1.8579099545642298e-05;11;172;3131
1.8570838496489056e-05;11;173;3132
1.8562577447335814e-05;11;174;3133
1.855431639818257e-05;11;175;3134
1.8546055349029327e-05;11;176;3135
1.8537794299876085e-05;11;177;3136
1.8529533250722843e-05;11;178;3137
1.85212722015696e-05;11;179;3138
1.851301115241636e-05;11;180;3139
1.8504750103263117e-05;11;181;3140
1.8496489054109876e-05;11;182;3141
1.8488228004956634e-05;11;183;3142
1.847996695580339e-05;11;184;3143
1.8471705906650147e-05;11;185;3144
1.8463444857496905e-05;11;186;3145
1.8455183808343663e-05;11;187;3146
1.8446922759190418e-05;11;188;3147
1.8438661710037176e-05;11;189;3148
1.8430400660883934e-05;11;190;3149
1.8422139611730692e-05;11;191;3150
1.841387856257745e-05;11;192;3151
1.8405617513424205e-05;11;193;3152
1.8397356464270963e-05;11;194;3153
1.838909541511772e-05;11;195;3154
1.838083436596448e-05;11;196;3155
1.8372573316811238e-05;11;197;3156
1.8364312267657992e-05;11;198;3157
1.835605121850475e-05;11;199;3158
1.834779016935151e-05;11;200;3159
1.8339529120198267e-05;11;201;3160
1.8331268071045025e-05;11;202;3161
1.832300702189178e-05;11;203;3162
1.8314745972738538e-05;11;204;3163
1.8306484923585296e-05;11;205;3164
1.8298223874432054e-05;11;206;3165
1.8289962825278812e-05;11;207;3166
1.828170177612557e-05;11;208;3167
1.8273440726972325e-05;11;209;3168
1.8265179677819083e-05;11;210;3169
1.825691862866584e-05;11;211;3170
1.82486575795126e-05;11;212;3171
1.8240396530359358e-05;11;213;3172
1.8232135481206116e-05;11;214;3173
1.8223874432052874e-05;11;215;3174
1.8215613382899632e-05;11;216;3175
1.8207352333746387e-05;11;217;3176
1.8199091284593145e-05;11;218;3177
1.8190830235439903e-05;11;219;3178
1.818256918628666e-05;11;220;3179
1.817430813713342e-05;11;221;3180
1.8166047087980174e-05;11;222;3181
1.8157786038826932e-05;11;223;3182
1.814952498967369e-05;11;224;3183
1.814126394052045e-05;11;225;3184
1.8133002891367203e-05;11;226;3185
1.812474184221396e-05;11;227;3186
1.811648079306072e-05;11;228;3187
1.8108219743907478e-05;11;229;3188
1.8099958694754236e-05;11;230;3189
1.809169764560099e-05;11;231;3190
1.808343659644775e-05;11;232;3191
1.8075175547294507e-05;11;233;3192
1.8066914498141265e-05;11;234;3193
1.8058653448988023e-05;11;235;3194
1.8050392399834778e-05;11;236;3195
1.8042131350681536e-05;11;237;3196
1.8033870301528294e-05;11;238;3197
1.8025609252375053e-05;11;239;3198
1.801734820322181e-05;11;240;3199
1.800908715406857e-05;11;241;3200
1.8000826104915327e-05;11;242;3201
1.7992565055762082e-05;11;243;3202
1.798430400660884e-05;11;244;3203
1.7976042957455598e-05;11;245;3204
1.7967781908302356e-05;11;246;3205
1.7959520859149114e-05;11;247;3206
1.7951259809995872e-05;11;248;3207
1.794299876084263e-05;11;249;3208
1.7934737711689385e-05;11;250;3209
1.7926476662536144e-05;11;251;3210
1.79182156133829e-05;11;252;3211
1.790995456422966e-05;11;253;3212
1.7901693515076418e-05;11;254;3213
1.7893432465923173e-05;11;255;3214
1.788517141676993e-05;11;256;3215
1.787691036761669e-05;11;257;3216
1.7868649318463447e-05;11;258;3217
1.7860388269310205e-05;11;259;3218
1.785212722015696e-05;11;260;3219
1.7843866171003718e-05;11;261;3220
1.7835605121850476e-05;11;262;3221
1.7827344072697235e-05;11;263;3222
1.781908302354399e-05;11;264;3223
1.7810821974390747e-05;11;265;3224
1.7802560925237506e-05;11;266;3225
1.7794299876084264e-05;11;267;3226
1.7786038826931022e-05;11;268;3227
1.7777777777777777e-05;11;269;3228
1.7769516728624535e-05;12;1;3229
1.7761255679471293e-05;12;2;3230
1.775299463031805e-05;12;3;3231
1.774473358116481e-05;12;4;3232
1.7736472532011567e-05;12;5;3233
1.7728211482858325e-05;12;6;3234
1.7719950433705084e-05;12;7;3235
1.771168938455184e-05;12;8;3236
1.7703428335398597e-05;12;9;3237
1.7695167286245355e-05;12;10;3238
1.7686906237092113e-05;12;11;3239
1.767864518793887e-05;12;12;3240
1.767038413878563e-05;12;13;3241
1.7662123089632387e-05;12;14;3242
1.7653862040479142e-05;12;15;3243
1.76456009913259e-05;12;16;3244
1.7637339942172658e-05;12;17;3245
1.7629078893019416e-05;12;18;3246
1.762081784386617e-05;12;19;3247
1.761255679471293e-05;12;20;3248
1.7604295745559687e-05;12;21;3249
1.7596034696406446e-05;12;22;3250
1.7587773647253204e-05;12;23;3251
1.757951259809996e-05;12;24;3252
1.7571251548946717e-05;12;25;3253
1.7562990499793475e-05;12;26;3254
1.7554729450640233e-05;12;27;3255
1.754646840148699e-05;12;28;3256
1.7538207352333746e-05;12;29;3257
1.7529946303180504e-05;12;30;3258
1.7521685254027262e-05;12;31;3259
1.751342420487402e-05;12;32;3260
1.750516315572078e-05;12;33;3261
1.7496902106567533e-05;12;34;3262
1.748864105741429e-05;12;35;3263
1.748038000826105e-05;12;36;3264
1.7472118959107808e-05;12;37;3265
1.7463857909954566e-05;12;38;3266
1.7455596860801324e-05;12;39;3267
1.7447335811648082e-05;12;40;3268
1.743907476249484e-05;12;41;3269
1.74308137133416e-05;12;42;3270
1.7422552664188353e-05;12;43;3271
1.741429161503511e-05;12;44;3272
1.740603056588187e-05;12;45;3273
1.7397769516728628e-05;12;46;3274
1.7389508467575386e-05;12;47;3275
1.738124741842214e-05;12;48;3276
1.73729863692689e-05;12;49;3277
1.7364725320115657e-05;12;50;3278
1.7356464270962415e-05;12;51;3279
1.7348203221809173e-05;12;52;3280
1.7339942172655928e-05;12;53;3281
1.7331681123502686e-05;12;54;3282
1.7323420074349444e-05;12;55;3283
1.7315159025196202e-05;12;56;3284
1.7306897976042957e-05;12;57;3285
1.7298636926889715e-05;12;58;3286
1.7290375877736473e-05;12;59;3287
1.728211482858323e-05;12;60;3288
1.727385377942999e-05;12;61;3289
1.7265592730276744e-05;12;62;3290
1.7257331681123502e-05;12;63;3291
1.724907063197026e-05;12;64;3292
1.724080958281702e-05;12;65;3293
1.7232548533663777e-05;12;66;3294
1.7224287484510535e-05;12;67;3295
1.721602643535729e-05;12;68;3296
1.7207765386204048e-05;12;69;3297
1.7199504337050806e-05;12;70;3298
1.7191243287897564e-05;12;71;3299
1.7182982238744322e-05;12;72;3300
1.717472118959108e-05;12;73;3301
1.716646014043784e-05;12;74;3302
1.7158199091284597e-05;12;75;3303
1.714993804213135e-05;12;76;3304
1.714167699297811e-05;12;77;3305
1.7133415943824868e-05;12;78;3306
1.7125154894671626e-05;12;79;3307
1.7116893845518384e-05;12;80;3308
1.710863279636514e-05;12;81;3309
1.7100371747211897e-05;12;82;3310
1.7092110698058655e-05;12;83;3311
1.7083849648905413e-05;12;84;3312
1.707558859975217e-05;12;85;3313
1.7067327550598926e-05;12;86;3314
1.7059066501445684e-05;12;87;3315
1.7050805452292443e-05;12;88;3316
1.70425444031392e-05;12;89;3317
1.703428335398596e-05;12;90;3318
1.7026022304832714e-05;12;91;3319
1.7017761255679472e-05;12;92;3320
1.700950020652623e-05;12;93;3321
1.7001239157372988e-05;12;94;3322
1.6992978108219743e-05;12;95;3323
1.69847170590665e-05;12;96;3324
1.697645600991326e-05;12;97;3325
1.6968194960760017e-05;12;98;3326
1.6959933911606775e-05;12;99;3327
1.6951672862453533e-05;12;100;3328
1.694341181330029e-05;12;101;3329
1.6935150764147046e-05;12;102;3330
1.6926889714993805e-05;12;103;3331
1.6918628665840563e-05;12;104;3332
1.691036761668732e-05;12;105;3333
1.690210656753408e-05;12;106;3334
1.6893845518380837e-05;12;107;3335
1.6885584469227595e-05;12;108;3336
1.6877323420074353e-05;12;109;3337
1.6869062370921108e-05;12;110;3338
1.6860801321767866e-05;12;111;3339
1.6852540272614624e-05;12;112;3340
1.6844279223461383e-05;12;113;3341
1.6836018174308137e-05;12;114;3342
1.6827757125154895e-05;12;115;3343
1.6819496076001654e-05;12;116;3344
1.6811235026848412e-05;12;117;3345
1.680297397769517e-05;12;118;3346
1.6794712928541925e-05;12;119;3347
1.6786451879388683e-05;12;120;3348
1.677819083023544e-05;12;121;3349
1.67699297810822e-05;12;122;3350
1.6761668731928957e-05;12;123;3351
1.6753407682775712e-05;12;124;3352
1.674514663362247e-05;12;125;3353
1.673688558446923e-05;12;126;3354
1.6728624535315986e-05;12;127;3355
1.6720363486162745e-05;12;128;3356
1.67121024370095e-05;12;129;3357
1.6703841387856258e-05;12;130;3358
1.6695580338703016e-05;12;131;3359
1.6687319289549774e-05;12;132;3360
1.6679058240396532e-05;12;133;3361
1.667079719124329e-05;12;134;3362
1.6662536142090048e-05;12;135;3363
1.6654275092936803e-05;12;136;3364
1.664601404378356e-05;12;137;3365
1.663775299463032e-05;12;138;3366
1.6629491945477077e-05;12;139;3367
1.6621230896323836e-05;12;140;3368
1.6612969847170594e-05;12;141;3369
1.6604708798017352e-05;12;142;3370
1.6596447748864107e-05;12;143;3371
1.6588186699710865e-05;12;144;3372
1.6579925650557623e-05;12;145;3373
1.657166460140438e-05;12;146;3374
1.656340355225114e-05;12;147;3375
1.6555142503097894e-05;12;148;3376
1.6546881453944652e-05;12;149;3377
1.653862040479141e-05;12;150;3378
1.653035935563817e-05;12;151;3379
1.6522098306484923e-05;12;152;3380
1.651383725733168e-05;12;153;3381
1.650557620817844e-05;12;154;3382
1.6497315159025198e-05;12;155;3383
1.6489054109871956e-05;12;156;3384
1.648079306071871e-05;12;157;3385
1.647253201156547e-05;12;158;3386
1.6464270962412227e-05;12;159;3387
1.6456009913258985e-05;12;160;3388
1.6447748864105743e-05;12;161;3389
1.6439487814952498e-05;12;162;3390
1.6431226765799256e-05;12;163;3391
1.6422965716646014e-05;12;164;3392
1.6414704667492772e-05;12;165;3393
1.640644361833953e-05;12;166;3394
1.639818256918629e-05;12;167;3395
1.6389921520033047e-05;12;168;3396
1.6381660470879805e-05;12;169;3397
1.637339942172656e-05;12;170;3398
1.6365138372573318e-05;12;171;3399
1.6356877323420076e-05;12;172;3400
1.6348616274266834e-05;12;173;3401
1.6340355225113592e-05;12;174;3402
1.633209417596035e-05;12;175;3403
1.6323833126807105e-05;12;176;3404
1.6315572077653863e-05;12;177;3405
1.630731102850062e-05;12;178;3406
1.629904997934738e-05;12;179;3407
1.6290788930194138e-05;12;180;3408
1.6282527881040892e-05;12;181;3409
1.627426683188765e-05;12;182;3410
1.626600578273441e-05;12;183;3411
1.6257744733581167e-05;12;184;3412
1.6249483684427925e-05;12;185;3413
1.624122263527468e-05;12;186;3414
1.6232961586121438e-05;12;187;3415
1.6224700536968196e-05;12;188;3416
1.6216439487814954e-05;12;189;3417
1.620817843866171e-05;12;190;3418
1.6199917389508467e-05;12;191;3419
1.6191656340355225e-05;12;192;3420
1.6183395291201983e-05;12;193;3421
1.617513424204874e-05;12;194;3422
1.61668731928955e-05;12;195;3423
1.6158612143742254e-05;12;196;3424
1.6150351094589013e-05;12;197;3425
1.614209004543577e-05;12;198;3426
1.613382899628253e-05;12;199;3427
1.6125567947129287e-05;12;200;3428
1.6117306897976045e-05;12;201;3429
1.6109045848822803e-05;12;202;3430
1.610078479966956e-05;12;203;3431
1.6092523750516316e-05;12;204;3432
1.6084262701363074e-05;12;205;3433
1.6076001652209832e-05;12;206;3434
1.606774060305659e-05;12;207;3435
1.605947955390335e-05;12;208;3436
1.6051218504750107e-05;12;209;3437
1.604295745559686e-05;12;210;3438
1.603469640644362e-05;12;211;3439
1.6026435357290378e-05;12;212;3440
1.6018174308137136e-05;12;213;3441
1.600991325898389e-05;12;214;3442
1.600165220983065e-05;12;215;3443
1.5993391160677407e-05;12;216;3444
1.5985130111524165e-05;12;217;3445
1.5976869062370923e-05;12;218;3446
1.5968608013217678e-05;12;219;3447
1.5960346964064436e-05;12;220;3448
1.5952085914911194e-05;12;221;3449
1.5943824865757953e-05;12;222;3450
1.593556381660471e-05;12;223;3451
1.5927302767451466e-05;12;224;3452
1.5919041718298224e-05;12;225;3453
1.5910780669144982e-05;12;226;3454
1.590251961999174e-05;12;227;3455
1.5894258570838498e-05;12;228;3456
1.5885997521685256e-05;12;229;3457
1.587773647253201e-05;12;230;3458
1.586947542337877e-05;12;231;3459
1.5861214374225527e-05;12;232;3460
1.5852953325072285e-05;12;233;3461
1.5844692275919044e-05;12;234;3462
1.5836431226765802e-05;12;235;3463
1.582817017761256e-05;12;236;3464
1.5819909128459318e-05;12;237;3465
1.5811648079306073e-05;12;238;3466
1.580338703015283e-05;12;239;3467
1.579512598099959e-05;12;240;3468
1.5786864931846347e-05;12;241;3469
1.5778603882693105e-05;12;242;3470
1.577034283353986e-05;12;243;3471
1.5762081784386618e-05;12;244;3472
1.5753820735233376e-05;12;245;3473
1.5745559686080135e-05;12;246;3474
1.5737298636926893e-05;12;247;3475
1.5729037587773647e-05;12;248;3476
1.5720776538620406e-05;12;249;3477
1.5712515489467164e-05;12;250;3478
1.5704254440313922e-05;12;251;3479
1.5695993391160677e-05;12;252;3480
1.5687732342007435e-05;12;253;3481
1.5679471292854193e-05;12;254;3482
1.567121024370095e-05;12;255;3483
1.566294919454771e-05;12;256;3484
1.5654688145394464e-05;12;257;3485
1.5646427096241222e-05;12;258;3486
1.563816604708798e-05;12;259;3487
1.562990499793474e-05;12;260;3488
1.5621643948781497e-05;12;261;3489
1.5613382899628255e-05;12;262;3490
1.5605121850475013e-05;12;263;3491
1.5596860801321768e-05;12;264;3492
1.5588599752168526e-05;12;265;3493
1.5580338703015284e-05;12;266;3494
1.5572077653862042e-05;12;267;3495
1.55638166047088e-05;12;268;3496
